ID Caso,ID Caso Relacionado,Año,Mes,Día,Código DANE de Municipio,Municipio,Departamento,Región,Modalidad,Presunto Responsable,Descripción Presunto Responsable,Abandono o Despojo Forzado de Tierras,Amenaza o Intimidación,Ataque Contra Misión Médica,Confinamiento o Restricción a la Movilidad,Desplazamiento Forzado,Extorsión,Lesionados Civiles,Pillaje,Tortura,Violencia Basada en Género,Otro Hecho Simultáneo,Total de Víctimas del Caso,Tipo de Armas,latitud-longitud
252594,,2001,7,25,68081,BARRANCABERMEJA,SANTANDER,MAGDALENA MEDIO,RETENCIÓN/EJECUCIÓN,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,0,0,5,,INTENTO DE OCULTAMIENTO DE CADÁVER,5,ARMA CORTO PUNZANTE - ARMA DE FUEGO - OBJETO CONTUNDENTE,POINT (-73.849313 7.064855)
270385,,2004,3,10,81220,CRAVO NORTE,ARAUCA,LLANOS ORIENTALES,INCURSIÓN,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,0,1,0,,,12,ND,POINT (-70.204286 6.303913)
288320,,1985,10,20,19743,SILVIA,CAUCA,NORTE DEL CAUCA,RETENCIÓN/EJECUCIÓN,GUERRILLA,QUINTÍN LAME,0,0,0,0,0,0,0,0,0,,,6,ARMA DE FUEGO,POINT (-76.3247074 2.713628165)
288321,,1988,12,30,19137,CALDONO,CAUCA,NORTE DEL CAUCA,RETENCIÓN/EJECUCIÓN,GUERRILLA,QUINTÍN LAME,0,0,0,0,0,0,0,0,0,,,6,ND,POINT (-76.42719377 2.803845691)
288322,,1996,4,11,19000,SIN INFORMACION,CAUCA,,DESCONOCIDA,OTRO ¿CUÁL?,NO APLICA,0,0,0,0,0,0,0,0,4,,,4,ND,POINT (-72 4)
288323,,1996,8,15,68655,SABANA DE TORRES,SANTANDER,MAGDALENA MEDIO,DESCONOCIDA,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,,4,ND,POINT (-73.57131807 7.4065422)
288325,,0,0,0,20045,BECERRIL,CESAR,SERRANIA DEL PERIJA,RETENCIÓN/EJECUCIÓN,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,0,1,0,,,4,ND,POINT (-73.21353005 9.624161528)
288326,,0,0,0,20045,BECERRIL,CESAR,SERRANIA DEL PERIJA,RETÉN,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,0,0,0,,,5,ND,POINT (-73.25250522 9.727732939)
288327,CR080175,0,0,0,19693,SAN SEBASTIAN,CAUCA,MACIZO COLOMBIANO,DESCONOCIDA,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,1,0,0,1,0,0,0,0,,,5,ND,POINT (-76.71652424 1.856261815)
288328,,0,0,0,17380,LA DORADA,CALDAS,MAGDALENA MEDIO,DESCONOCIDA,GRUPO PARAMILITAR,AUTODEFENSAS CAMPESINAS DEL MAGDALENA MEDIO,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-74.72114262 5.410515691)
288329,,0,0,0,81001,ARAUCA,ARAUCA,LLANOS ORIENTALES,DESCONOCIDA,GUERRILLA,ELN,0,0,0,0,0,0,0,0,0,,,4,ND,POINT (-70.50921153 6.796280825)
288330,,0,0,0,47001,SANTA MARTA,MAGDALENA,SIERRA NEVADA DE SANTA MARTA,RETENCIÓN/EJECUCIÓN,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,0,0,0,,,10,ND,POINT (-73.88527855 11.12189436)
288331,,0,0,0,54810,TIBU,NORTE DE SANTANDER,CATATUMBO,DESCONOCIDA,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,0,0,0,,,5,ND,POINT (-72.79925855 8.713507237)
288332,,0,0,0,54810,TIBU,NORTE DE SANTANDER,CATATUMBO,ENGAÑO,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,,4,ND,POINT (-72.79925855 8.713507237)
288334,,0,0,0,05315,GUADALUPE,ANTIOQUIA,NORTE DE ANTIOQUIA,RETENCIÓN/EJECUCIÓN,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,,5,ND,POINT (-75.22591303 6.861576325)
288336,,0,0,0,20001,VALLEDUPAR,CESAR,SIERRA NEVADA DE SANTA MARTA,RETENCIÓN/EJECUCIÓN,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,0,0,0,,,4,ND,POINT (-73.45784764 10.21890277)
288337,,0,0,0,17662,SAMANA,CALDAS,EJE CAFETERO,RETENCIÓN/EJECUCIÓN,GRUPO PARAMILITAR,AUTODEFENSAS CAMPESINAS DEL MAGDALENA MEDIO,0,0,0,0,0,0,0,0,0,,OCULTAMIENTO DE CADÁVER,6,ARMA DE FUEGO,POINT (-74.992263 5.41308)
288339,,0,0,0,13222,CLEMENCIA,BOLIVAR,CANAL DEL DIQUE,DESCONOCIDA,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,0,0,0,,OCULTAMIENTO DE CADÁVER,5,ND,POINT (-75.31446653 10.55663696)
288340,,0,0,0,20011,AGUACHICA,CESAR,MAGDALENA MEDIO,INCURSIÓN,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-73.6227405 8.248735219)
288342,,0,0,0,00000,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,DESCONOCIDA,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,,18,ND,POINT (-72 4)
288343,,0,0,0,47980,ZONA BANANERA,MAGDALENA,SIERRA NEVADA DE SANTA MARTA,DESCONOCIDA,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,2,0,0,,,8,ND,POINT (-74.17798317 10.79634658)
288345,CR014006,0,1,21,73067,ATACO,TOLIMA,SUR DEL TOLIMA,DESCONOCIDA,GUERRILLA,NO IDENTIFICADA,0,0,0,0,0,0,0,1,0,,,4,ND,POINT (-75.61373257 3.37749064)
288347,,0,11,25,73408,LERIDA,TOLIMA,NORTE DEL TOLIMA,INTERCEPTACIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,5,ARMA DE FUEGO,POINT (-74.910716 4.862046)
288349,,1958,0,0,76250,EL DOVIO,VALLE DEL CAUCA,NORTE DEL VALLE,DESCONOCIDA,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,,13,ND,POINT (-76.28762701 4.539979729)
288350,,1958,2,0,76122,CAICEDONIA,VALLE DEL CAUCA,CENTRO DEL VALLE,DESCONOCIDA,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,7,0,0,,,4,ND,POINT (-75.83672567 4.308997973)
288351,,1958,2,6,76736,SEVILLA,VALLE DEL CAUCA,CENTRO DEL VALLE,DESCONOCIDA,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,0,0,5,,,5,ARMA CORTO PUNZANTE,POINT (-75.88818163 4.193411919)
288352,,1958,2,7,76736,SEVILLA,VALLE DEL CAUCA,CENTRO DEL VALLE,ASALTO,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,,4,ND,POINT (-75.88818163 4.193411919)
288353,CR007235,1958,3,2,73483,NATAGAIMA,TOLIMA,SUR DEL TOLIMA,INCURSIÓN,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,0,1,0,,,10,ARMA CORTO PUNZANTE,POINT (-75.12200999 3.540518203)
288354,,1958,4,3,73270,FALAN,TOLIMA,NORTE DEL TOLIMA,ASALTO,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,,4,ND,POINT (-75.01408348 5.031559629)
288355,,1958,6,21,76736,SEVILLA,VALLE DEL CAUCA,CENTRO DEL VALLE,DESCONOCIDA,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,,6,ND,POINT (-75.88818163 4.193411919)
288356,,1958,6,22,19212,CORINTO,CAUCA,NORTE DEL CAUCA,DESCONOCIDA,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,1,0,0,,,6,ND,POINT (-76.20964569 3.136753606)
288357,,1958,7,0,73585,PURIFICACION,TOLIMA,SUR DEL TOLIMA,RUTA,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,,14,ND,POINT (-74.7722131 3.896491313)
288358,,1958,7,0,73226,CUNDAY,TOLIMA,SUMAPAZ,DESCONOCIDA,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,,4,ND,POINT (-74.68936908 3.98252395)
288359,,1958,8,0,63130,CALARCA,QUINDIO,EJE CAFETERO,DESCONOCIDA,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,,15,ND,POINT (-75.65674719 4.467879428)
288360,,1958,8,9,73024,ALPUJARRA,TOLIMA,SUR DEL TOLIMA,DESCONOCIDA,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,1,0,0,,,5,ND,POINT (-74.88460145 3.455037257)
288361,,1958,9,0,05585,PUERTO NARE,ANTIOQUIA,MAGDALENA MEDIO,DESCONOCIDA,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,,5,ND,POINT (-74.583012 6.186025)
288362,,1959,1,0,76834,TULUA,VALLE DEL CAUCA,CENTRO DEL VALLE,DESCONOCIDA,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-75.93894233 3.931054383)
288363,CR008516,1959,2,14,76736,SEVILLA,VALLE DEL CAUCA,CENTRO DEL VALLE,RUTA,BANDOLERISMO,BANDOLERISMO CONSERVADOR,0,0,0,0,0,0,0,0,0,,,14,ND,POINT (-75.88818163 4.193411919)
288364,,1959,3,0,41006,ACEVEDO,HUILA,SUR DEL HUILA,ASALTO,GRUPO ARMADO NO IDENTIFICADO,PRESENCIA GAO SIN ATRIBUCIÓN,0,0,0,0,0,0,0,0,0,,,4,ND,POINT (-75.99664184 1.709114446)
288365,,1959,3,0,05031,AMALFI,ANTIOQUIA,NORDESTE ANTIOQUEÑO,DESCONOCIDA,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,3,0,0,,,6,ND,POINT (-74.9812393 6.977788843)
288366,CR041178,1959,3,0,05604,REMEDIOS,ANTIOQUIA,NORDESTE ANTIOQUEÑO,DESCONOCIDA,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,,4,MATERIAL INCENDIARIO,POINT (-74.55865652 6.997267375)
288367,,1959,3,15,63130,CALARCA,QUINDIO,EJE CAFETERO,ASALTO,BANDOLERISMO,NO IDENTIFICADO,0,1,0,0,0,0,0,0,0,,,6,ND,POINT (-75.65674719 4.467879428)
288368,CR041179,1959,3,19,19698,SANTANDER DE QUILICHAO,CAUCA,NORTE DEL CAUCA,DESCONOCIDA,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,3,0,0,,,6,ARMA CORTO PUNZANTE - ARMA DE FUEGO,POINT (-76.55293293 2.891563339)
288369,,1959,4,7,63401,LA TEBAIDA,QUINDIO,EJE CAFETERO,ASALTO,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,,4,ARMA CORTO PUNZANTE - ARMA DE FUEGO,POINT (-75.81927335 4.426884849)
288370,,1959,4,19,63212,CORDOBA,QUINDIO,EJE CAFETERO,RETENCIÓN/EJECUCIÓN,BANDOLERISMO,BANDOLERISMO LIBERAL,0,0,0,0,0,0,0,0,1,,,4,ARMA CORTO PUNZANTE,POINT (-75.65132308 4.395975176)
288371,,1959,4,19,05579,PUERTO BERRIO,ANTIOQUIA,MAGDALENA MEDIO,RUTA,BANDOLERISMO,BANDOLERISMO CONSERVADOR,0,0,0,0,0,0,0,0,0,,,14,ND,POINT (-74.5287421 6.481922267)
288372,,1959,4,26,73124,CAJAMARCA,TOLIMA,NORTE DEL TOLIMA,RUTA,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,,10,ND,POINT (-75.44477939 4.397336176)
288373,,1959,5,0,05585,PUERTO NARE,ANTIOQUIA,MAGDALENA MEDIO,ASALTO,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,,5,ARMA CORTO PUNZANTE - ARMA DE FUEGO,POINT (-74.70317722 6.126539139)
288374,,1959,5,9,73624,ROVIRA,TOLIMA,SUR DEL TOLIMA,DESCONOCIDA,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,,25,ND,POINT (-75.34758364 4.216730954)
288375,,1959,5,29,05579,PUERTO BERRIO,ANTIOQUIA,MAGDALENA MEDIO,DESCONOCIDA,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,,6,ARMA CORTO PUNZANTE - ARMA DE FUEGO,POINT (-74.5287421 6.481922267)
288376,,1959,7,27,19050,ARGELIA,CAUCA,PATIA,DESCONOCIDA,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,OCULTAMIENTO DE CADÁVER,4,ND,POINT (-77.23558959 2.46383187)
288377,,1959,7,31,47000,SIN INFORMACION,MAGDALENA,,ASALTO,BANDOLERISMO,BANDOLERISMO LIBERAL,0,0,0,0,0,0,1,1,0,,,4,ARMA CORTO PUNZANTE - ARMA DE FUEGO,POINT (-74.26175733 10.24738355)
288378,,1959,7,31,73686,SANTA ISABEL,TOLIMA,NORTE DEL TOLIMA,ASALTO,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,0,1,0,,,5,ARMA CORTO PUNZANTE - ARMA DE FUEGO,POINT (-75.20069946 4.740827622)
288379,,1959,8,0,73861,VENADILLO,TOLIMA,NORTE DEL TOLIMA,RUTA,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,,15,ARMA CORTO PUNZANTE - ARMA DE FUEGO,POINT (-74.92089886 4.70988172)
288380,,1959,8,5,68255,EL PLAYON,SANTANDER,PROVINCIA DE SOTO,ASALTO,BANDOLERISMO,OTRO,0,0,0,0,0,0,2,0,0,,,7,ARMA DE FUEGO,POINT (-73.18158192 7.524284721)
288381,,1959,8,13,63190,CIRCASIA,QUINDIO,EJE CAFETERO,RETENCIÓN/EJECUCIÓN,BANDOLERISMO,NO IDENTIFICADO,0,1,0,0,0,0,1,0,0,,,7,ARMA DE FUEGO,POINT (-75.66688449 4.604845344)
288382,,1959,10,0,73217,COYAIMA,TOLIMA,SUR DEL TOLIMA,DESCONOCIDA,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,1,0,0,,,4,ND,POINT (-75.14720213 3.775490271)
288383,,1960,0,0,76834,TULUA,VALLE DEL CAUCA,CENTRO DEL VALLE,ASALTO,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,,6,ND,POINT (-76.03250379 4.02840797)
288384,,1960,0,0,73067,ATACO,TOLIMA,SUR DEL TOLIMA,ASALTO,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,1,1,0,,,7,ARMA DE FUEGO,POINT (-75.61373257 3.37749064)
288385,CR044163,1960,0,0,68861,VELEZ,SANTANDER,PROVINCIA DE VELEZ,DESCONOCIDA,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,,11,ND,POINT (-73.74938397 6.204324231)
288386,,1960,0,0,05501,OLAYA,ANTIOQUIA,OCCIDENTE ANTIOQUEÑO,DESCONOCIDA,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-75.77567097 6.611418083)
288387,,1960,1,0,05306,GIRALDO,ANTIOQUIA,OCCIDENTE ANTIOQUEÑO,ASALTO,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,0,1,0,,,4,ND,POINT (-75.952158 6.680808)
288388,,1960,1,0,05306,GIRALDO,ANTIOQUIA,OCCIDENTE ANTIOQUEÑO,DESCONOCIDA,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,,4,ND,POINT (-75.952158 6.680808)
288389,,1960,1,5,66075,BALBOA,RISARALDA,EJE CAFETERO,DESCONOCIDA,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,,4,ND,POINT (-75.94275386 4.918349676)
288390,,1960,1,7,76895,ZARZAL,VALLE DEL CAUCA,NORTE DEL VALLE,ASALTO,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,1,0,0,,,12,ARMA CORTO PUNZANTE - ARMA DE FUEGO,POINT (-76.05065336 4.35359875)
288391,,1960,1,23,73283,FRESNO,TOLIMA,NORTE DEL TOLIMA,DESCONOCIDA,GRUPO ARMADO NO IDENTIFICADO,PRESENCIA GAO SIN ATRIBUCIÓN,0,0,0,0,0,0,0,0,0,,,4,ARMA CORTO PUNZANTE - ARMA DE FUEGO,POINT (-75.05228995 5.186694812)
288392,,1960,1,24,66687,SANTUARIO,RISARALDA,EJE CAFETERO,DESCONOCIDA,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,2,0,0,,,7,ND,POINT (-76.02286946 5.076100313)
288393,,1960,1,25,66687,SANTUARIO,RISARALDA,EJE CAFETERO,DESCONOCIDA,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,,6,ND,POINT (-76.02286946 5.076100313)
288394,,1960,1,26,73504,ORTEGA,TOLIMA,SUR DEL TOLIMA,DESCONOCIDA,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,,4,ND,POINT (-75.31762774 3.962096253)
288395,CR044152,1960,4,8,41524,PALERMO,HUILA,NORTE DEL HUILA,ASALTO,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,1,0,0,,,5,ARMA CORTO PUNZANTE - ARMA DE FUEGO,POINT (-75.44066118 2.914491967)
288396,,1960,4,8,41524,PALERMO,HUILA,NORTE DEL HUILA,DESCONOCIDA,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,2,0,0,,,6,ND,POINT (-75.434329 2.888246)
288397,,1960,4,9,76834,TULUA,VALLE DEL CAUCA,CENTRO DEL VALLE,ASALTO,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,,6,ND,POINT (-76.06033237 3.96472659)
288398,,1960,4,21,05138,CAÑASGORDAS,ANTIOQUIA,OCCIDENTE ANTIOQUEÑO,RUTA,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,3,0,0,,,5,ND,POINT (-76.02689632 6.814950023)
288399,CR044155,1960,5,29,76248,EL CERRITO,VALLE DEL CAUCA,SUR DEL VALLE,RETENCIÓN/EJECUCIÓN,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,0,1,0,,,11,ARMA CORTO PUNZANTE,POINT (-76.1922808 3.665086498)
288400,,1960,7,21,17867,VICTORIA,CALDAS,EJE CAFETERO,DESCONOCIDA,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,,5,ARMA DE FUEGO,POINT (-74.83622502 5.447542859)
288401,,1960,7,24,73854,VALLE DE SAN JUAN,TOLIMA,SUR DEL TOLIMA,INTERCEPTACIÓN,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,7,0,0,,,6,ND,POINT (-75.115669 4.197494)
288402,CR044156,1960,8,0,73001,IBAGUE,TOLIMA,NORTE DEL TOLIMA,RETÉN,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,0,1,0,,,8,ARMA CORTO PUNZANTE - ARMA DE FUEGO,POINT (-75.252591 4.451921427)
288403,,1960,8,5,76020,ALCALA,VALLE DEL CAUCA,NORTE DEL VALLE,INTERCEPTACIÓN,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,,4,ND,POINT (-75.78297932 4.6788971)
288404,,1960,8,6,50313,GRANADA,META,ARIARI GUAYABERO,DESCONOCIDA,BANDOLERISMO,BANDOLERISMO LIBERAL,0,0,0,0,0,0,0,0,0,,,12,ARMA DE FUEGO,POINT (-73.7611547 3.441051399)
288405,,1960,8,19,66383,LA CELIA,RISARALDA,EJE CAFETERO,DESCONOCIDA,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-76.00822678 4.988127679)
288406,,1960,8,23,76497,OBANDO,VALLE DEL CAUCA,NORTE DEL VALLE,ASALTO,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,,5,ARMA DE FUEGO,POINT (-75.9491997 4.597588666)
288407,,1960,9,0,50683,SAN JUAN DE ARAMA,META,ARIARI GUAYABERO,DESCONOCIDA,GUERRILLA,GUERRILLA COMUNISTA,0,0,0,0,0,0,0,0,0,,,6,ND,POINT (-73.875832 3.373728)
288408,,1960,9,30,68572,PUENTE NACIONAL,SANTANDER,PROVINCIA DE VELEZ,ASALTO,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,19,0,0,,,8,ARMA DE FUEGO,POINT (-73.677554 5.87836)
288409,,1960,10,1,68861,VELEZ,SANTANDER,PROVINCIA DE VELEZ,RETENCIÓN/EJECUCIÓN,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,0,1,0,,,4,ARMA DE FUEGO,POINT (-73.69057256 6.00741043)
288410,,1960,12,13,05642,SALGAR,ANTIOQUIA,SUROESTE ANTIOQUEÑO,DESCONOCIDA,BANDOLERISMO,OTRO,0,0,0,0,0,0,0,0,0,,,5,ND,POINT (-75.98137251 5.970502334)
288411,,1961,0,0,25000,SIN INFORMACION,CUNDINAMARCA,,ASALTO,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-72 5.757799373)
288413,,1961,1,0,73043,ANZOATEGUI,TOLIMA,NORTE DEL TOLIMA,DESCONOCIDA,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,1,0,0,,,4,ND,POINT (-75.09437851 4.579843639)
288414,,1961,1,24,05736,SEGOVIA,ANTIOQUIA,NORDESTE ANTIOQUEÑO,DESCONOCIDA,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,,12,ND,POINT (-74.62163926 7.26692339)
288415,CR010229,1961,3,0,05000,SIN INFORMACION,ANTIOQUIA,,ASALTO,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,8,ARMA CORTO PUNZANTE - ARMA DE FUEGO,POINT (-75.50455704 6.702032125)
288416,,1961,3,1,66687,SANTUARIO,RISARALDA,EJE CAFETERO,ASALTO,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-76.02286946 5.076100313)
288417,,1961,3,12,73001,IBAGUE,TOLIMA,NORTE DEL TOLIMA,DESCONOCIDA,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,2,0,0,,,6,ND,POINT (-75.252591 4.451921427)
288418,,1961,3,16,25580,PULI,CUNDINAMARCA,ALTIPLANO CUNDIBOYACENSE,ASALTO,BANDOLERISMO,BANDOLERISMO REVOLUCIONARIO,0,0,0,0,0,0,0,0,0,,,7,ND,POINT (-74.68074404 4.691336253)
288419,,1961,4,0,05001,MEDELLIN,ANTIOQUIA,VALLE DE ABURRA,ASALTO,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,,4,ND,POINT (-75.61103107 6.257590259)
288420,CR010231,1961,4,18,73861,VENADILLO,TOLIMA,NORTE DEL TOLIMA,RETENCIÓN/EJECUCIÓN,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,0,1,12,,,12,ARMA CORTO PUNZANTE - ARMA DE FUEGO,POINT (-74.92089886 4.70988172)
288421,,1961,4,19,73861,VENADILLO,TOLIMA,NORTE DEL TOLIMA,ASALTO,BANDOLERISMO,BANDOLERISMO REVOLUCIONARIO,0,0,0,0,0,0,0,0,0,,,20,ND,POINT (-74.92089886 4.70988172)
288422,,1961,4,21,63548,PIJAO,QUINDIO,EJE CAFETERO,ASALTO,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,1,0,0,,,11,ARMA CORTO PUNZANTE - ARMA DE FUEGO,POINT (-75.68330417 4.30397934)
288423,CR010232,1961,4,21,63548,PIJAO,QUINDIO,EJE CAFETERO,SICARIATO,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,,8,ARMA DE FUEGO - ARTEFACTO EXPLOSIVO,POINT (-75.68330417 4.30397934)
288424,,1961,5,0,76122,CAICEDONIA,VALLE DEL CAUCA,CENTRO DEL VALLE,DESCONOCIDA,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,1,0,0,,,5,ARMA DE FUEGO,POINT (-75.83672567 4.308997973)
288425,,1961,5,0,63130,CALARCA,QUINDIO,EJE CAFETERO,DESCONOCIDA,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,0,1,0,,,7,ND,POINT (-75.65674719 4.467879428)
288426,,1961,5,0,76834,TULUA,VALLE DEL CAUCA,CENTRO DEL VALLE,ASALTO,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,1,0,0,,,4,ND,POINT (-76.03250379 4.02840797)
288427,,1961,6,21,66687,SANTUARIO,RISARALDA,EJE CAFETERO,DESCONOCIDA,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,2,0,0,,,6,ARMA CORTO PUNZANTE - ARMA DE FUEGO,POINT (-76.02286946 5.076100313)
288429,,1961,7,12,68572,PUENTE NACIONAL,SANTANDER,PROVINCIA DE VELEZ,DESCONOCIDA,BANDOLERISMO,BANDOLERISMO LIBERAL,0,0,0,0,0,0,1,0,0,,,5,ND,POINT (-73.67841815 5.831129906)
288430,,1961,7,23,63302,GENOVA,QUINDIO,EJE CAFETERO,DESCONOCIDA,BANDOLERISMO,BANDOLERISMO LIBERAL,0,0,0,0,0,0,0,0,0,,,10,ND,POINT (-75.76056695 4.180107773)
288431,CR041194,1961,7,24,73000,SIN INFORMACION,TOLIMA,,DESCONOCIDA,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,,4,ND,POINT (-72 5.300811904)
288432,CR010233,1961,8,0,41797,TESALIA,HUILA,CENTRO DEL HUILA,ASALTO,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,,8,ARMA CORTO PUNZANTE,POINT (-75.68259642 2.526855132)
288433,CR010232,1961,8,2,76736,SEVILLA,VALLE DEL CAUCA,CENTRO DEL VALLE,ASALTO,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,,9,ND,POINT (-75.88818163 4.193411919)
288434,CR037198,1961,10,3,73861,VENADILLO,TOLIMA,NORTE DEL TOLIMA,ASALTO,BANDOLERISMO,BANDOLERISMO REVOLUCIONARIO,0,0,0,0,0,0,0,0,0,,,4,ND,POINT (-74.92089886 4.70988172)
