DEPARTAMENTO,CIUDAD/MUNICIPIO,UNIDAD,TIPO UNIDAD,CODIGO_CUADRANTE,CUADRANTE,NUMERO_CELULAR_CUADRANTE
METROPOLITANA DE  BOGOTA,SUBA,ESTACION DE POLICIA SUBA,CAI EL RINCON,MEBOGMNVCCC01E11C10000101,101,3013460987
METROPOLITANA DE  BOGOTA,SUBA,ESTACION DE POLICIA SUBA,CAI EL RINCON,MEBOGMNVCCC01E11C10000102,102,3013460817
METROPOLITANA DE  BOGOTA,SUBA,ESTACION DE POLICIA SUBA,CAI EL RINCON,MEBOGMNVCCC01E11C10000103,103,3013460815
METROPOLITANA DE  BOGOTA,SUBA,ESTACION DE POLICIA SUBA,CAI EL RINCON,MEBOGMNVCCC01E11C10000104,104,3013460838
METROPOLITANA DE  BOGOTA,SUBA,ESTACION DE POLICIA SUBA,CAI EL RINCON,MEBOGMNVCCC01E11C10000113,113,3508030038
METROPOLITANA DE  BOGOTA,SUBA,ESTACION DE POLICIA SUBA,CAI SAN JOSE DE BAVARIA,MEBOGMNVCCC01E11C11000057,057,3002000955
METROPOLITANA DE  BOGOTA,SUBA,ESTACION DE POLICIA SUBA,CAI SAN JOSE DE BAVARIA,MEBOGMNVCCC01E11C11000058,058,3002007930
METROPOLITANA DE  BOGOTA,SUBA,ESTACION DE POLICIA SUBA,CAI SAN JOSE DE BAVARIA,MEBOGMNVCCC01E11C11000059,059,3002011973
METROPOLITANA DE  BOGOTA,SUBA,ESTACION DE POLICIA SUBA,CAI SAN JOSE DE BAVARIA,MEBOGMNVCCC01E11C11000060,060,3008050452
METROPOLITANA DE  BOGOTA,SUBA,ESTACION DE POLICIA SUBA,CAI SAN JOSE DE BAVARIA,MEBOGMNVCCC01E11C11000083,083,3013460866
METROPOLITANA DE  BOGOTA,SUBA,ESTACION DE POLICIA SUBA,CAI SAN JOSE DE BAVARIA,MEBOGMNVCCC01E11C11000111,111,3013461344
METROPOLITANA DE  BOGOTA,SUBA,ESTACION DE POLICIA SUBA,CAI TIERRA LINDA,MEBOGMNVCCC01E11C12000061,061,3007411629
METROPOLITANA DE  BOGOTA,SUBA,ESTACION DE POLICIA SUBA,CAI TIERRA LINDA,MEBOGMNVCCC01E11C12000062,062,3016832334
METROPOLITANA DE  BOGOTA,SUBA,ESTACION DE POLICIA SUBA,CAI TIERRA LINDA,MEBOGMNVCCC01E11C12000063,063,3002006830
METROPOLITANA DE  BOGOTA,SUBA,ESTACION DE POLICIA SUBA,CAI TIERRA LINDA,MEBOGMNVCCC01E11C12000064,064,3007924210
METROPOLITANA DE  BOGOTA,SUBA,ESTACION DE POLICIA SUBA,CAI TIERRA LINDA,MEBOGMNVCCC01E11C12000081,081,3013460952
METROPOLITANA DE  BOGOTA,SUBA,ESTACION DE POLICIA SUBA,CAI TIERRA LINDA,MEBOGMNVCCC01E11C12000082,082,3013460958
METROPOLITANA DE  BOGOTA,SUBA,ESTACION DE POLICIA SUBA,CAI TIERRA LINDA,MEBOGMNVCCC01E11C12000106,106,3013460837
METROPOLITANA DE  BOGOTA,SUBA,ESTACION DE POLICIA SUBA,CAI VILLA DEL PRADO,MEBOGMNVCCC01E11C13000065,065,3008005135
METROPOLITANA DE  BOGOTA,SUBA,ESTACION DE POLICIA SUBA,CAI VILLA DEL PRADO,MEBOGMNVCCC01E11C13000066,066,3002023714
METROPOLITANA DE  BOGOTA,SUBA,ESTACION DE POLICIA SUBA,CAI VILLA DEL PRADO,MEBOGMNVCCC01E11C13000067,067,3017557592
METROPOLITANA DE  BOGOTA,SUBA,ESTACION DE POLICIA SUBA,CAI VILLA DEL PRADO,MEBOGMNVCCC01E11C13000071,071,3008005394
METROPOLITANA DE  BOGOTA,TEUSAQUILLO,ESTACION DE POLICIA TEUSAQUILLO,CAI ESMERALDA,MEBOGMNVCCC01E13C01000001,001,3017560200
METROPOLITANA DE  BOGOTA,TEUSAQUILLO,ESTACION DE POLICIA TEUSAQUILLO,CAI ESMERALDA,MEBOGMNVCCC01E13C01000002,002,3008003836
METROPOLITANA DE  BOGOTA,TEUSAQUILLO,ESTACION DE POLICIA TEUSAQUILLO,CAI ESMERALDA,MEBOGMNVCCC01E13C01000003,003,3002011410
METROPOLITANA DE  BOGOTA,TEUSAQUILLO,ESTACION DE POLICIA TEUSAQUILLO,CAI ESMERALDA,MEBOGMNVCCC01E13C01000004,004,3002020889
METROPOLITANA DE  BOGOTA,TEUSAQUILLO,ESTACION DE POLICIA TEUSAQUILLO,CAI ESMERALDA,MEBOGMNVCCC01E13C01000005,005,3017606133
METROPOLITANA DE  BOGOTA,TEUSAQUILLO,ESTACION DE POLICIA TEUSAQUILLO,CAI ESMERALDA,MEBOGMNVCCC01E13C01000006,006,3002002325
METROPOLITANA DE  BOGOTA,TEUSAQUILLO,ESTACION DE POLICIA TEUSAQUILLO,CAI ESMERALDA,MEBOGMNVCCC01E13C01000028,028,3007458815
METROPOLITANA DE  BOGOTA,TEUSAQUILLO,ESTACION DE POLICIA TEUSAQUILLO,CAI ESMERALDA,MEBOGMNVCCC01E13C01000034,034,3013460864
METROPOLITANA DE  BOGOTA,TEUSAQUILLO,ESTACION DE POLICIA TEUSAQUILLO,CAI ESMERALDA,MEBOGMNVCCC01E13C01000036,036,3013460881
METROPOLITANA DE  BOGOTA,TEUSAQUILLO,ESTACION DE POLICIA TEUSAQUILLO,CAI GALERIAS,MEBOGMNVCCC01E13C02000019,019,3008051275
METROPOLITANA DE  BOGOTA,TEUSAQUILLO,ESTACION DE POLICIA TEUSAQUILLO,CAI GALERIAS,MEBOGMNVCCC01E13C02000020,020,3002003705
METROPOLITANA DE  BOGOTA,TEUSAQUILLO,ESTACION DE POLICIA TEUSAQUILLO,CAI GALERIAS,MEBOGMNVCCC01E13C02000021,021,3017535500
METROPOLITANA DE  BOGOTA,TEUSAQUILLO,ESTACION DE POLICIA TEUSAQUILLO,CAI GALERIAS,MEBOGMNVCCC01E13C02000022,022,3002005334
METROPOLITANA DE  BOGOTA,TEUSAQUILLO,ESTACION DE POLICIA TEUSAQUILLO,CAI GALERIAS,MEBOGMNVCCC01E13C02000027,027,3007458820
METROPOLITANA DE  BOGOTA,TEUSAQUILLO,ESTACION DE POLICIA TEUSAQUILLO,CAI GALERIAS,MEBOGMNVCCC01E13C02000037,037,3013460863
METROPOLITANA DE  BOGOTA,TEUSAQUILLO,ESTACION DE POLICIA TEUSAQUILLO,CAI FEDERMAN,MEBOGMNVCCC01E13C03000007,007,3002017970
METROPOLITANA DE  BOGOTA,TEUSAQUILLO,ESTACION DE POLICIA TEUSAQUILLO,CAI FEDERMAN,MEBOGMNVCCC01E13C03000008,008,3002030312
METROPOLITANA DE  BOGOTA,TEUSAQUILLO,ESTACION DE POLICIA TEUSAQUILLO,CAI FEDERMAN,MEBOGMNVCCC01E13C03000009,009,3002016241
METROPOLITANA DE  BOGOTA,TEUSAQUILLO,ESTACION DE POLICIA TEUSAQUILLO,CAI FEDERMAN,MEBOGMNVCCC01E13C03000010,010,3002010602
METROPOLITANA DE  BOGOTA,TEUSAQUILLO,ESTACION DE POLICIA TEUSAQUILLO,CAI FEDERMAN,MEBOGMNVCCC01E13C03000011,011,3002002767
METROPOLITANA DE  BOGOTA,TEUSAQUILLO,ESTACION DE POLICIA TEUSAQUILLO,CAI FEDERMAN,MEBOGMNVCCC01E13C03000035,035,3013460968
METROPOLITANA DE  BOGOTA,TEUSAQUILLO,ESTACION DE POLICIA TEUSAQUILLO,CAI SAN LUIS,MEBOGMNVCCC01E13C04000023,023,3017557713
METROPOLITANA DE  BOGOTA,TEUSAQUILLO,ESTACION DE POLICIA TEUSAQUILLO,CAI SAN LUIS,MEBOGMNVCCC01E13C04000024,024,3002019189
METROPOLITANA DE  BOGOTA,TEUSAQUILLO,ESTACION DE POLICIA TEUSAQUILLO,CAI SAN LUIS,MEBOGMNVCCC01E13C04000025,025,3008095207
METROPOLITANA DE  BOGOTA,TEUSAQUILLO,ESTACION DE POLICIA TEUSAQUILLO,CAI SAN LUIS,MEBOGMNVCCC01E13C04000026,026,3002000876
METROPOLITANA DE  BOGOTA,TEUSAQUILLO,ESTACION DE POLICIA TEUSAQUILLO,CAI SAN LUIS,MEBOGMNVCCC01E13C04000029,029,3013460812
METROPOLITANA DE  BOGOTA,TEUSAQUILLO,ESTACION DE POLICIA TEUSAQUILLO,CAI SAN LUIS,MEBOGMNVCCC01E13C04000030,030,3013460858
METROPOLITANA DE  BOGOTA,TEUSAQUILLO,ESTACION DE POLICIA TEUSAQUILLO,CAI SAN LUIS,MEBOGMNVCCC01E13C04000031,031,3013460930
METROPOLITANA DE  BOGOTA,TEUSAQUILLO,ESTACION DE POLICIA TEUSAQUILLO,CAI SOLEDAD,MEBOGMNVCCC01E13C05000012,012,3002003351
METROPOLITANA DE  BOGOTA,TEUSAQUILLO,ESTACION DE POLICIA TEUSAQUILLO,CAI SOLEDAD,MEBOGMNVCCC01E13C05000013,013,3002017723
METROPOLITANA DE  BOGOTA,TEUSAQUILLO,ESTACION DE POLICIA TEUSAQUILLO,CAI SOLEDAD,MEBOGMNVCCC01E13C05000014,014,3002017565
METROPOLITANA DE  BOGOTA,TEUSAQUILLO,ESTACION DE POLICIA TEUSAQUILLO,CAI SOLEDAD,MEBOGMNVCCC01E13C05000015,015,3002022302
METROPOLITANA DE  BOGOTA,TEUSAQUILLO,ESTACION DE POLICIA TEUSAQUILLO,CAI SOLEDAD,MEBOGMNVCCC01E13C05000033,033,3013460823
METROPOLITANA DE  BOGOTA,TEUSAQUILLO,ESTACION DE POLICIA TEUSAQUILLO,CAI TEUSAQUILLO,MEBOGMNVCCC01E13C06000016,016,3017553610
METROPOLITANA DE  BOGOTA,TEUSAQUILLO,ESTACION DE POLICIA TEUSAQUILLO,CAI TEUSAQUILLO,MEBOGMNVCCC01E13C06000017,017,3017537595
METROPOLITANA DE  BOGOTA,TEUSAQUILLO,ESTACION DE POLICIA TEUSAQUILLO,CAI TEUSAQUILLO,MEBOGMNVCCC01E13C06000018,018,3017552908
METROPOLITANA DE  BOGOTA,TEUSAQUILLO,ESTACION DE POLICIA TEUSAQUILLO,CAI TEUSAQUILLO,MEBOGMNVCCC01E13C06000032,032,3013460833
METROPOLITANA DE  BOGOTA,TEUSAQUILLO,ESTACION DE POLICIA TEUSAQUILLO,CAI TEUSAQUILLO,MEBOGMNVCCC01E13C06000038,038,3013460819
METROPOLITANA DE  BOGOTA,TEUSAQUILLO,ESTACION DE POLICIA TEUSAQUILLO,CAI TEUSAQUILLO,MEBOGMNVCCC01E13C06000039,039,3013460931
METROPOLITANA DE  BOGOTA,TUNJUELITO,ESTACION DE POLICIA TUNJUELITO,CAI SAN CARLOS,MEBOGMNVCCC02E06C01000001,001,3017537350
METROPOLITANA DE  BOGOTA,TUNJUELITO,ESTACION DE POLICIA TUNJUELITO,CAI SAN CARLOS,MEBOGMNVCCC02E06C01000002,002,3017562186
METROPOLITANA DE  BOGOTA,TUNJUELITO,ESTACION DE POLICIA TUNJUELITO,CAI SAN CARLOS,MEBOGMNVCCC02E06C01000003,003,3017557530
METROPOLITANA DE  BOGOTA,TUNJUELITO,ESTACION DE POLICIA TUNJUELITO,CAI SAN CARLOS,MEBOGMNVCCC02E06C01000004,004,3017569726
METROPOLITANA DE  BOGOTA,TUNJUELITO,ESTACION DE POLICIA TUNJUELITO,CAI SAN CARLOS,MEBOGMNVCCC02E06C01000021,021,3013460310
METROPOLITANA DE  BOGOTA,TUNJUELITO,ESTACION DE POLICIA TUNJUELITO,CAI SAN CARLOS,MEBOGMNVCCC02E06C01000022,022,3013460309
METROPOLITANA DE  BOGOTA,TUNJUELITO,ESTACION DE POLICIA TUNJUELITO,CAI TUNAL,MEBOGMNVCCC02E06C02000005,005,3017572034
METROPOLITANA DE  BOGOTA,TUNJUELITO,ESTACION DE POLICIA TUNJUELITO,CAI TUNAL,MEBOGMNVCCC02E06C02000006,006,3008057601
METROPOLITANA DE  BOGOTA,TUNJUELITO,ESTACION DE POLICIA TUNJUELITO,CAI TUNAL,MEBOGMNVCCC02E06C02000007,007,3017607628
METROPOLITANA DE  BOGOTA,TUNJUELITO,ESTACION DE POLICIA TUNJUELITO,CAI TUNAL,MEBOGMNVCCC02E06C02000008,008,3017555938
METROPOLITANA DE  BOGOTA,TUNJUELITO,ESTACION DE POLICIA TUNJUELITO,CAI TUNAL,MEBOGMNVCCC02E06C02000009,009,3017534119
METROPOLITANA DE  BOGOTA,TUNJUELITO,ESTACION DE POLICIA TUNJUELITO,CAI TUNAL,MEBOGMNVCCC02E06C02000010,010,3002002262
METROPOLITANA DE  BOGOTA,TUNJUELITO,ESTACION DE POLICIA TUNJUELITO,CAI TUNAL,MEBOGMNVCCC02E06C02000023,023,3013460308
METROPOLITANA DE  BOGOTA,TUNJUELITO,ESTACION DE POLICIA TUNJUELITO,CAI VENECIA,MEBOGMNVCCC02E06C03000011,011,3002006865
METROPOLITANA DE  BOGOTA,TUNJUELITO,ESTACION DE POLICIA TUNJUELITO,CAI VENECIA,MEBOGMNVCCC02E06C03000012,012,3017607293
METROPOLITANA DE  BOGOTA,TUNJUELITO,ESTACION DE POLICIA TUNJUELITO,CAI VENECIA,MEBOGMNVCCC02E06C03000013,013,3007412620
METROPOLITANA DE  BOGOTA,TUNJUELITO,ESTACION DE POLICIA TUNJUELITO,CAI VENECIA,MEBOGMNVCCC02E06C03000014,014,3008007524
METROPOLITANA DE  BOGOTA,TUNJUELITO,ESTACION DE POLICIA TUNJUELITO,CAI VENECIA,MEBOGMNVCCC02E06C03000015,015,3008057328
METROPOLITANA DE  BOGOTA,TUNJUELITO,ESTACION DE POLICIA TUNJUELITO,CAI VENECIA,MEBOGMNVCCC02E06C03000016,016,3017564025
METROPOLITANA DE  BOGOTA,TUNJUELITO,ESTACION DE POLICIA TUNJUELITO,CAI VENECIA,MEBOGMNVCCC02E06C03000017,017,3017607935
METROPOLITANA DE  BOGOTA,TUNJUELITO,ESTACION DE POLICIA TUNJUELITO,CAI VENECIA,MEBOGMNVCCC02E06C03000018,018,3007412684
METROPOLITANA DE  BOGOTA,TUNJUELITO,ESTACION DE POLICIA TUNJUELITO,CAI VENECIA,MEBOGMNVCCC02E06C03000019,019,3002016367
METROPOLITANA DE  BOGOTA,TUNJUELITO,ESTACION DE POLICIA TUNJUELITO,CAI VENECIA,MEBOGMNVCCC02E06C03000020,020,3017640598
METROPOLITANA DE  BOGOTA,TUNJUELITO,ESTACION DE POLICIA TUNJUELITO,CAI VENECIA,MEBOGMNVCCC02E06C03000024,024,3013460306
METROPOLITANA DE  BOGOTA,TUNJUELITO,ESTACION DE POLICIA TUNJUELITO,CAI VENECIA,MEBOGMNVCCC02E06C03000025,025,3013460305
METROPOLITANA DE  BOGOTA,USAQUEN,ESTACION DE POLICIA USAQUEN,CAI CONTADOR,MEBOGMNVCCC01E01C01000020,020,3008055077
METROPOLITANA DE  BOGOTA,USAQUEN,ESTACION DE POLICIA USAQUEN,CAI CONTADOR,MEBOGMNVCCC01E01C01000021,021,3002029674
METROPOLITANA DE  BOGOTA,USAQUEN,ESTACION DE POLICIA USAQUEN,CAI CONTADOR,MEBOGMNVCCC01E01C01000022,022,3017534676
METROPOLITANA DE  BOGOTA,USAQUEN,ESTACION DE POLICIA USAQUEN,CAI CONTADOR,MEBOGMNVCCC01E01C01000032,032,3008092696
METROPOLITANA DE  BOGOTA,USAQUEN,ESTACION DE POLICIA USAQUEN,CAI CONTADOR,MEBOGMNVCCC01E01C01000035,035,3002009364
METROPOLITANA DE  BOGOTA,USAQUEN,ESTACION DE POLICIA USAQUEN,CAI CONTADOR,MEBOGMNVCCC01E01C01000036,036,3017537930
METROPOLITANA DE  BOGOTA,USAQUEN,ESTACION DE POLICIA USAQUEN,CAI CONTADOR,MEBOGMNVCCC01E01C01000040,040,3007458756
METROPOLITANA DE  BOGOTA,USAQUEN,ESTACION DE POLICIA USAQUEN,CAI CONTADOR,MEBOGMNVCCC01E01C01000050,050,3013460798
METROPOLITANA DE  BOGOTA,USAQUEN,ESTACION DE POLICIA USAQUEN,CAI CODITO,MEBOGMNVCCC01E01C02000001,001,3002024871
METROPOLITANA DE  BOGOTA,USAQUEN,ESTACION DE POLICIA USAQUEN,CAI CODITO,MEBOGMNVCCC01E01C02000002,002,3008049530
METROPOLITANA DE  BOGOTA,USAQUEN,ESTACION DE POLICIA USAQUEN,CAI CODITO,MEBOGMNVCCC01E01C02000003,003,3002007549
METROPOLITANA DE  BOGOTA,USAQUEN,ESTACION DE POLICIA USAQUEN,CAI CODITO,MEBOGMNVCCC01E01C02000004,004,3002028076
METROPOLITANA DE  BOGOTA,USAQUEN,ESTACION DE POLICIA USAQUEN,CAI CODITO,MEBOGMNVCCC01E01C02000043,043,3013460937
METROPOLITANA DE  BOGOTA,USAQUEN,ESTACION DE POLICIA USAQUEN,CAI CODITO,MEBOGMNVCCC01E01C02000044,044,3013460889
METROPOLITANA DE  BOGOTA,USAQUEN,ESTACION DE POLICIA USAQUEN,CAI CODITO,MEBOGMNVCCC01E01C02000045,045,3013460899
METROPOLITANA DE  BOGOTA,USAQUEN,ESTACION DE POLICIA USAQUEN,CAI CODITO,MEBOGMNVCCC01E01C02000059,059,3004022481
METROPOLITANA DE  BOGOTA,USAQUEN,ESTACION DE POLICIA USAQUEN,CAI LISBOA,MEBOGMNVCCC01E01C03000017,017,3017570178
METROPOLITANA DE  BOGOTA,USAQUEN,ESTACION DE POLICIA USAQUEN,CAI LISBOA,MEBOGMNVCCC01E01C03000018,018,3017553379
METROPOLITANA DE  BOGOTA,USAQUEN,ESTACION DE POLICIA USAQUEN,CAI LISBOA,MEBOGMNVCCC01E01C03000019,019,3002022752
METROPOLITANA DE  BOGOTA,USAQUEN,ESTACION DE POLICIA USAQUEN,CAI NAVARRA,MEBOGMNVCCC01E01C04000027,027,3002013229
METROPOLITANA DE  BOGOTA,USAQUEN,ESTACION DE POLICIA USAQUEN,CAI NAVARRA,MEBOGMNVCCC01E01C04000028,028,3008090170
METROPOLITANA DE  BOGOTA,USAQUEN,ESTACION DE POLICIA USAQUEN,CAI NAVARRA,MEBOGMNVCCC01E01C04000029,029,3017538171
METROPOLITANA DE  BOGOTA,USAQUEN,ESTACION DE POLICIA USAQUEN,CAI NAVARRA,MEBOGMNVCCC01E01C04000030,030,3017568912
METROPOLITANA DE  BOGOTA,USAQUEN,ESTACION DE POLICIA USAQUEN,CAI NAVARRA,MEBOGMNVCCC01E01C04000031,031,3002028117
METROPOLITANA DE  BOGOTA,USAQUEN,ESTACION DE POLICIA USAQUEN,CAI NAVARRA,MEBOGMNVCCC01E01C04000037,037,3007411055
METROPOLITANA DE  BOGOTA,USAQUEN,ESTACION DE POLICIA USAQUEN,CAI NAVARRA,MEBOGMNVCCC01E01C04000038,038,3007458778
METROPOLITANA DE  BOGOTA,USAQUEN,ESTACION DE POLICIA USAQUEN,CAI NAVARRA,MEBOGMNVCCC01E01C04000057,057,3013460892
METROPOLITANA DE  BOGOTA,USAQUEN,ESTACION DE POLICIA USAQUEN,CAI SANTA BARBARA,MEBOGMNVCCC01E01C05000023,023,3008095484
METROPOLITANA DE  BOGOTA,USAQUEN,ESTACION DE POLICIA USAQUEN,CAI SANTA BARBARA,MEBOGMNVCCC01E01C05000024,024,3017535884
METROPOLITANA DE  BOGOTA,USAQUEN,ESTACION DE POLICIA USAQUEN,CAI SANTA BARBARA,MEBOGMNVCCC01E01C05000025,025,3017537114
METROPOLITANA DE  BOGOTA,USAQUEN,ESTACION DE POLICIA USAQUEN,CAI SANTA BARBARA,MEBOGMNVCCC01E01C05000039,039,3007458782
METROPOLITANA DE  BOGOTA,USAQUEN,ESTACION DE POLICIA USAQUEN,CAI SANTA BARBARA,MEBOGMNVCCC01E01C05000055,055,3013460849
METROPOLITANA DE  BOGOTA,USAQUEN,ESTACION DE POLICIA USAQUEN,CAI SANTA BARBARA,MEBOGMNVCCC01E01C05000056,056,3013460885
METROPOLITANA DE  BOGOTA,USAQUEN,ESTACION DE POLICIA USAQUEN,CAI TOBERIN,MEBOGMNVCCC01E01C06000014,014,3017560461
METROPOLITANA DE  BOGOTA,USAQUEN,ESTACION DE POLICIA USAQUEN,CAI TOBERIN,MEBOGMNVCCC01E01C06000015,015,3017570339
METROPOLITANA DE  BOGOTA,USAQUEN,ESTACION DE POLICIA USAQUEN,CAI TOBERIN,MEBOGMNVCCC01E01C06000016,016,3008098071
METROPOLITANA DE  BOGOTA,USAQUEN,ESTACION DE POLICIA USAQUEN,CAI TOBERIN,MEBOGMNVCCC01E01C06000033,033,3008053048
METROPOLITANA DE  BOGOTA,USAQUEN,ESTACION DE POLICIA USAQUEN,CAI TOBERIN,MEBOGMNVCCC01E01C06000041,041,3007458769
METROPOLITANA DE  BOGOTA,USAQUEN,ESTACION DE POLICIA USAQUEN,CAI TOBERIN,MEBOGMNVCCC01E01C06000047,047,3013460850
METROPOLITANA DE  BOGOTA,USAQUEN,ESTACION DE POLICIA USAQUEN,CAI TOBERIN,MEBOGMNVCCC01E01C06000048,048,3013460993
METROPOLITANA DE  BOGOTA,USAQUEN,ESTACION DE POLICIA USAQUEN,CAI UNICENTRO,MEBOGMNVCCC01E01C07000026,026,3017564350
METROPOLITANA DE  BOGOTA,USAQUEN,ESTACION DE POLICIA USAQUEN,CAI UNICENTRO,MEBOGMNVCCC01E01C07000051,051,3013460980
METROPOLITANA DE  BOGOTA,USAQUEN,ESTACION DE POLICIA USAQUEN,CAI UNICENTRO,MEBOGMNVCCC01E01C07000052,052,3013460855
METROPOLITANA DE  BOGOTA,USAQUEN,ESTACION DE POLICIA USAQUEN,CAI UNICENTRO,MEBOGMNVCCC01E01C07000053,053,3013460934
METROPOLITANA DE  BOGOTA,USAQUEN,ESTACION DE POLICIA USAQUEN,CAI UNICENTRO,MEBOGMNVCCC01E01C07000054,054,3013460949
METROPOLITANA DE  BOGOTA,USAQUEN,ESTACION DE POLICIA USAQUEN,CAI VILLA NIDIA,MEBOGMNVCCC01E01C08000009,009,3017559858
METROPOLITANA DE  BOGOTA,USAQUEN,ESTACION DE POLICIA USAQUEN,CAI VILLA NIDIA,MEBOGMNVCCC01E01C08000010,010,3002024379
METROPOLITANA DE  BOGOTA,USAQUEN,ESTACION DE POLICIA USAQUEN,CAI VILLA NIDIA,MEBOGMNVCCC01E01C08000011,011,3008004665
METROPOLITANA DE  BOGOTA,USAQUEN,ESTACION DE POLICIA USAQUEN,CAI VILLA NIDIA,MEBOGMNVCCC01E01C08000012,012,3017537702
METROPOLITANA DE  BOGOTA,USAQUEN,ESTACION DE POLICIA USAQUEN,CAI VILLA NIDIA,MEBOGMNVCCC01E01C08000013,013,3008001224
METROPOLITANA DE  BOGOTA,USAQUEN,ESTACION DE POLICIA USAQUEN,CAI VILLA NIDIA,MEBOGMNVCCC01E01C08000034,034,3002016214
METROPOLITANA DE  BOGOTA,USAQUEN,ESTACION DE POLICIA USAQUEN,CAI VILLA NIDIA,MEBOGMNVCCC01E01C08000042,042,3007458788
METROPOLITANA DE  BOGOTA,USAQUEN,ESTACION DE POLICIA USAQUEN,CAI VILLA NIDIA,MEBOGMNVCCC01E01C08000049,049,3013460981
METROPOLITANA DE  BOGOTA,USAQUEN,ESTACION DE POLICIA USAQUEN,CAI VILLA NIDIA,MEBOGMNVCCC01E01C08000058,058,3004022435
METROPOLITANA DE  BOGOTA,USAQUEN,ESTACION DE POLICIA USAQUEN,CAI VERBENAL,MEBOGMNVCCC01E01C09000005,005,3017559363
METROPOLITANA DE  BOGOTA,USAQUEN,ESTACION DE POLICIA USAQUEN,CAI VERBENAL,MEBOGMNVCCC01E01C09000006,006,3008010031
METROPOLITANA DE  BOGOTA,USAQUEN,ESTACION DE POLICIA USAQUEN,CAI VERBENAL,MEBOGMNVCCC01E01C09000007,007,3017537402
METROPOLITANA DE  BOGOTA,USAQUEN,ESTACION DE POLICIA USAQUEN,CAI VERBENAL,MEBOGMNVCCC01E01C09000008,008,3017567661
METROPOLITANA DE  BOGOTA,USAQUEN,ESTACION DE POLICIA USAQUEN,CAI VERBENAL,MEBOGMNVCCC01E01C09000046,046,3013460976
METROPOLITANA DE  BOGOTA,USME,ESTACION DE POLICIA USME,CAI ANTONIO JOSE DE SUCRE,MEBOGMNVCCC02E05C01000001,001,3017567727
METROPOLITANA DE  BOGOTA,USME,ESTACION DE POLICIA USME,CAI ANTONIO JOSE DE SUCRE,MEBOGMNVCCC02E05C01000002,002,3017640298
METROPOLITANA DE  BOGOTA,USME,ESTACION DE POLICIA USME,CAI ANTONIO JOSE DE SUCRE,MEBOGMNVCCC02E05C01000003,003,3017570613
METROPOLITANA DE  BOGOTA,USME,ESTACION DE POLICIA USME,CAI ANTONIO JOSE DE SUCRE,MEBOGMNVCCC02E05C01000004,004,3002010791
METROPOLITANA DE  BOGOTA,USME,ESTACION DE POLICIA USME,CAI DANUBIO AZUL,MEBOGMNVCCC02E05C02000009,009,3017536578
METROPOLITANA DE  BOGOTA,USME,ESTACION DE POLICIA USME,CAI DANUBIO AZUL,MEBOGMNVCCC02E05C02000010,010,3008000534
METROPOLITANA DE  BOGOTA,USME,ESTACION DE POLICIA USME,CAI DANUBIO AZUL,MEBOGMNVCCC02E05C02000011,011,3002000120
METROPOLITANA DE  BOGOTA,USME,ESTACION DE POLICIA USME,CAI DANUBIO AZUL,MEBOGMNVCCC02E05C02000012,012,3008090613
METROPOLITANA DE  BOGOTA,USME,ESTACION DE POLICIA USME,CAI DANUBIO AZUL,MEBOGMNVCCC02E05C02000031,031,3013460302
METROPOLITANA DE  BOGOTA,USME,ESTACION DE POLICIA USME,CAI LA AURORA,MEBOGMNVCCC02E05C03000005,005,3002024072
METROPOLITANA DE  BOGOTA,USME,ESTACION DE POLICIA USME,CAI LA AURORA,MEBOGMNVCCC02E05C03000006,006,3002028499
METROPOLITANA DE  BOGOTA,USME,ESTACION DE POLICIA USME,CAI LA AURORA,MEBOGMNVCCC02E05C03000007,007,3008059261
METROPOLITANA DE  BOGOTA,USME,ESTACION DE POLICIA USME,CAI LA AURORA,MEBOGMNVCCC02E05C03000008,008,3017558284
METROPOLITANA DE  BOGOTA,USME,ESTACION DE POLICIA USME,CAI LA AURORA,MEBOGMNVCCC02E05C03000032,032,3013460299
METROPOLITANA DE  BOGOTA,USME,ESTACION DE POLICIA USME,CAI NUEVO PORVENIR,MEBOGMNVCCC02E05C04000021,021,3008057960
METROPOLITANA DE  BOGOTA,USME,ESTACION DE POLICIA USME,CAI NUEVO PORVENIR,MEBOGMNVCCC02E05C04000022,022,3007923951
METROPOLITANA DE  BOGOTA,USME,ESTACION DE POLICIA USME,CAI NUEVO PORVENIR,MEBOGMNVCCC02E05C04000023,023,3008005412
METROPOLITANA DE  BOGOTA,USME,ESTACION DE POLICIA USME,CAI NUEVO PORVENIR,MEBOGMNVCCC02E05C04000024,024,3008091926
METROPOLITANA DE  BOGOTA,USME,ESTACION DE POLICIA USME,CAI NUEVO PORVENIR,MEBOGMNVCCC02E05C04000034,034,3013460296
METROPOLITANA DE  BOGOTA,USME,ESTACION DE POLICIA USME,CAI NUEVO PORVENIR,MEBOGMNVCCC02E05C04000035,035,3013460294
METROPOLITANA DE  BOGOTA,USME,ESTACION DE POLICIA USME,CAI NUEVO PORVENIR,MEBOGMNVCCC02E05C04000036,036,3013460293
METROPOLITANA DE  BOGOTA,USME,ESTACION DE POLICIA USME,CAI SANTA LIBRADA,MEBOGMNVCCC02E05C05000013,013,3017572066
METROPOLITANA DE  BOGOTA,USME,ESTACION DE POLICIA USME,CAI SANTA LIBRADA,MEBOGMNVCCC02E05C05000014,014,3017552683
