FECHA HECHO,COD_DEPTO,DEPARTAMENTO,COD_MUNI,MUNICIPIO,TIPO DELITO,CANTIDAD
07/04/1996,85,CASANARE,85001,YOPAL,SECUESTRO EXTORSIVO,1
08/04/1996,47,MAGDALENA,47189,CIENAGA,SECUESTRO EXTORSIVO,1
08/04/1996,44,LA GUAJIRA,44855,URUMITA,SECUESTRO EXTORSIVO,1
08/04/1996,20,CESAR,20621,LA PAZ,SECUESTRO EXTORSIVO,1
08/04/1996,20,CESAR,20621,LA PAZ,SECUESTRO EXTORSIVO,1
08/04/1996,20,CESAR,20621,LA PAZ,SECUESTRO EXTORSIVO,1
08/04/1996,52,NARIÑO,52079,BARBACOAS,SECUESTRO EXTORSIVO,1
08/04/1996,81,ARAUCA,81065,ARAUQUITA,SECUESTRO EXTORSIVO,1
08/04/1996,76,VALLE DEL CAUCA,76834,TULUA,SECUESTRO EXTORSIVO,1
08/04/1996,08,ATLANTICO,08001,BARRANQUILLA,SECUESTRO EXTORSIVO,1
08/04/1996,20,CESAR,20621,LA PAZ,SECUESTRO EXTORSIVO,1
08/04/1996,52,NARIÑO,52079,BARBACOAS,SECUESTRO EXTORSIVO,1
09/04/1996,70,SUCRE,70429,MAJAGUAL,SECUESTRO EXTORSIVO,1
09/04/1996,68,SANTANDER,68255,EL PLAYON,SECUESTRO EXTORSIVO,1
09/04/1996,76,VALLE DEL CAUCA,76111,GUADALAJARA DE BUGA,SECUESTRO SIMPLE,1
09/04/1996,11,BOGOTA D.C.,11001,BOGOTA D.C.,SECUESTRO EXTORSIVO,1
09/04/1996,68,SANTANDER,68615,RIONEGRO,SECUESTRO EXTORSIVO,1
10/04/1996,18,CAQUETA,18001,FLORENCIA,SECUESTRO EXTORSIVO,1
10/04/1996,05,ANTIOQUIA,05264,ENTRERRIOS,SECUESTRO EXTORSIVO,1
10/04/1996,47,MAGDALENA,47189,CIENAGA,SECUESTRO EXTORSIVO,1
10/04/1996,19,CAUCA,19001,POPAYAN,SECUESTRO EXTORSIVO,1
10/04/1996,50,META,50711,VISTAHERMOSA,SECUESTRO EXTORSIVO,1
10/04/1996,50,META,50711,VISTAHERMOSA,SECUESTRO EXTORSIVO,1
11/04/1996,70,SUCRE,70713,SAN ONOFRE,SECUESTRO EXTORSIVO,1
11/04/1996,50,META,50711,VISTAHERMOSA,SECUESTRO EXTORSIVO,1
12/04/1996,68,SANTANDER,68615,RIONEGRO,SECUESTRO EXTORSIVO,1
12/04/1996,76,VALLE DEL CAUCA,76520,PALMIRA,SECUESTRO EXTORSIVO,1
12/04/1996,17,CALDAS,17001,MANIZALES,SECUESTRO EXTORSIVO,1
14/04/1996,19,CAUCA,19001,POPAYAN,SECUESTRO EXTORSIVO,1
16/04/1996,85,CASANARE,85001,YOPAL,SECUESTRO EXTORSIVO,1
17/04/1996,05,ANTIOQUIA,05674,SAN VICENTE,SECUESTRO EXTORSIVO,1
17/04/1996,05,ANTIOQUIA,05674,SAN VICENTE,SECUESTRO EXTORSIVO,1
18/04/1996,54,NORTE DE SANTANDER,54670,SAN CALIXTO,SECUESTRO EXTORSIVO,1
18/04/1996,11,BOGOTA D.C.,11001,BOGOTA D.C.,SECUESTRO EXTORSIVO,1
19/04/1996,05,ANTIOQUIA,05790,TARAZA,SECUESTRO SIMPLE,1
20/04/1996,44,LA GUAJIRA,44855,URUMITA,SECUESTRO EXTORSIVO,1
20/04/1996,44,LA GUAJIRA,44001,RIOHACHA,SECUESTRO EXTORSIVO,1
20/04/1996,05,ANTIOQUIA,05308,GIRARDOTA,SECUESTRO SIMPLE,1
20/04/1996,54,NORTE DE SANTANDER,54003,ABREGO,SECUESTRO SIMPLE,1
21/04/1996,54,NORTE DE SANTANDER,54810,TIBU,SECUESTRO EXTORSIVO,1
21/04/1996,76,VALLE DEL CAUCA,76001,CALI,SECUESTRO EXTORSIVO,1
21/04/1996,05,ANTIOQUIA,05088,BELLO,SECUESTRO SIMPLE,1
22/04/1996,76,VALLE DEL CAUCA,76377,LA CUMBRE,SECUESTRO EXTORSIVO,1
22/04/1996,19,CAUCA,19698,SANTANDER DE QUILICHAO,SECUESTRO EXTORSIVO,1
22/04/1996,05,ANTIOQUIA,05858,VEGACHI,SECUESTRO EXTORSIVO,1
22/04/1996,05,ANTIOQUIA,05858,VEGACHI,SECUESTRO EXTORSIVO,1
22/04/1996,11,BOGOTA D.C.,11001,BOGOTA D.C.,SECUESTRO EXTORSIVO,1
23/04/1996,50,META,50683,SAN JUAN DE ARAMA,SECUESTRO SIMPLE,1
24/04/1996,05,ANTIOQUIA,05001,MEDELLIN,SECUESTRO EXTORSIVO,1
24/04/1996,54,NORTE DE SANTANDER,54001,CUCUTA,SECUESTRO EXTORSIVO,1
24/04/1996,73,TOLIMA,73268,ESPINAL,SECUESTRO EXTORSIVO,1
24/04/1996,05,ANTIOQUIA,05001,MEDELLIN,SECUESTRO EXTORSIVO,1
24/04/1996,11,BOGOTA D.C.,11001,BOGOTA D.C.,SECUESTRO EXTORSIVO,1
24/04/1996,54,NORTE DE SANTANDER,54001,CUCUTA,SECUESTRO EXTORSIVO,1
24/04/1996,70,SUCRE,70678,SAN BENITO ABAD,SECUESTRO EXTORSIVO,1
24/04/1996,05,ANTIOQUIA,05400,LA UNION,SECUESTRO EXTORSIVO,1
24/04/1996,05,ANTIOQUIA,05120,CACERES,SECUESTRO SIMPLE,1
24/04/1996,05,ANTIOQUIA,05120,CACERES,SECUESTRO SIMPLE,1
25/04/1996,44,LA GUAJIRA,44855,URUMITA,SECUESTRO EXTORSIVO,1
25/04/1996,05,ANTIOQUIA,05890,YOLOMBO,SECUESTRO SIMPLE,1
26/04/1996,68,SANTANDER,68770,SUAITA,SECUESTRO EXTORSIVO,1
26/04/1996,05,ANTIOQUIA,05001,MEDELLIN,SECUESTRO SIMPLE,1
26/04/1996,54,NORTE DE SANTANDER,54810,TIBU,SECUESTRO EXTORSIVO,1
26/04/1996,68,SANTANDER,68001,BUCARAMANGA,SECUESTRO EXTORSIVO,1
26/04/1996,68,SANTANDER,68615,RIONEGRO,SECUESTRO EXTORSIVO,1
26/04/1996,54,NORTE DE SANTANDER,54001,CUCUTA,SECUESTRO SIMPLE,1
27/04/1996,47,MAGDALENA,47703,SAN ZENON,SECUESTRO EXTORSIVO,1
27/04/1996,52,NARIÑO,52540,POLICARPA,SECUESTRO EXTORSIVO,1
27/04/1996,05,ANTIOQUIA,05001,MEDELLIN,SECUESTRO EXTORSIVO,1
28/04/1996,73,TOLIMA,73624,ROVIRA,SECUESTRO EXTORSIVO,1
28/04/1996,81,ARAUCA,81794,TAME,SECUESTRO EXTORSIVO,1
29/04/1996,17,CALDAS,17001,MANIZALES,SECUESTRO EXTORSIVO,1
29/04/1996,05,ANTIOQUIA,05660,SAN LUIS,SECUESTRO EXTORSIVO,1
30/04/1996,76,VALLE DEL CAUCA,76111,GUADALAJARA DE BUGA,SECUESTRO EXTORSIVO,1
30/04/1996,54,NORTE DE SANTANDER,54250,EL TARRA,SECUESTRO EXTORSIVO,1
30/04/1996,05,ANTIOQUIA,05615,RIONEGRO,SECUESTRO SIMPLE,1
30/04/1996,05,ANTIOQUIA,05854,VALDIVIA,SECUESTRO EXTORSIVO,1
01/05/1996,20,CESAR,20060,BOSCONIA,SECUESTRO EXTORSIVO,1
01/05/1996,27,CHOCO,27205,CONDOTO,SECUESTRO EXTORSIVO,1
01/05/1996,18,CAQUETA,18001,FLORENCIA,SECUESTRO EXTORSIVO,1
01/05/1996,25,CUNDINAMARCA,25899,ZIPAQUIRA,SECUESTRO EXTORSIVO,1
01/05/1996,05,ANTIOQUIA,05789,TAMESIS,SECUESTRO EXTORSIVO,1
01/05/1996,05,ANTIOQUIA,05789,TAMESIS,SECUESTRO EXTORSIVO,1
01/05/1996,11,BOGOTA D.C.,11001,BOGOTA D.C.,SECUESTRO EXTORSIVO,1
03/05/1996,19,CAUCA,19355,INZA,SECUESTRO EXTORSIVO,1
03/05/1996,73,TOLIMA,73001,IBAGUE,SECUESTRO EXTORSIVO,1
03/05/1996,11,BOGOTA D.C.,11001,BOGOTA D.C.,SECUESTRO EXTORSIVO,1
03/05/1996,11,BOGOTA D.C.,11001,BOGOTA D.C.,SECUESTRO EXTORSIVO,1
03/05/1996,27,CHOCO,27491,NOVITA,SECUESTRO EXTORSIVO,1
04/05/1996,47,MAGDALENA,47245,EL BANCO,SECUESTRO EXTORSIVO,1
04/05/1996,73,TOLIMA,73268,ESPINAL,SECUESTRO EXTORSIVO,1
04/05/1996,11,BOGOTA D.C.,11001,BOGOTA D.C.,SECUESTRO EXTORSIVO,1
04/05/1996,41,HUILA,41378,LA ARGENTINA,SECUESTRO EXTORSIVO,1
05/05/1996,50,META,50223,CUBARRAL,SECUESTRO EXTORSIVO,1
05/05/1996,41,HUILA,41001,NEIVA,SECUESTRO EXTORSIVO,1
05/05/1996,76,VALLE DEL CAUCA,76001,CALI,SECUESTRO EXTORSIVO,1
05/05/1996,23,CORDOBA,23189,CIENAGA DE ORO,SECUESTRO EXTORSIVO,1
06/05/1996,54,NORTE DE SANTANDER,54206,CONVENCION,SECUESTRO EXTORSIVO,1
06/05/1996,76,VALLE DEL CAUCA,76001,CALI,SECUESTRO EXTORSIVO,1
06/05/1996,76,VALLE DEL CAUCA,76130,CANDELARIA,SECUESTRO EXTORSIVO,1
06/05/1996,05,ANTIOQUIA,05001,MEDELLIN,SECUESTRO SIMPLE,1
06/05/1996,27,CHOCO,27361,ISTMINA,SECUESTRO EXTORSIVO,1
06/05/1996,27,CHOCO,27361,ISTMINA,SECUESTRO SIMPLE,1
07/05/1996,27,CHOCO,27787,TADO,SECUESTRO EXTORSIVO,1
07/05/1996,20,CESAR,20045,BECERRIL,SECUESTRO EXTORSIVO,1
07/05/1996,05,ANTIOQUIA,05034,ANDES,SECUESTRO EXTORSIVO,1
07/05/1996,20,CESAR,20045,BECERRIL,SECUESTRO SIMPLE,1
08/05/1996,54,NORTE DE SANTANDER,54001,CUCUTA,SECUESTRO EXTORSIVO,1
08/05/1996,08,ATLANTICO,08685,SANTO TOMAS,SECUESTRO EXTORSIVO,1
09/05/1996,05,ANTIOQUIA,05604,REMEDIOS,SECUESTRO EXTORSIVO,1
09/05/1996,76,VALLE DEL CAUCA,76001,CALI,SECUESTRO EXTORSIVO,1
10/05/1996,05,ANTIOQUIA,05001,MEDELLIN,SECUESTRO EXTORSIVO,1
10/05/1996,50,META,50606,RESTREPO,SECUESTRO EXTORSIVO,1
10/05/1996,05,ANTIOQUIA,05887,YARUMAL,SECUESTRO EXTORSIVO,1
10/05/1996,05,ANTIOQUIA,05697,EL SANTUARIO,SECUESTRO EXTORSIVO,1
10/05/1996,76,VALLE DEL CAUCA,76001,CALI,SECUESTRO EXTORSIVO,1
11/05/1996,11,BOGOTA D.C.,11001,BOGOTA D.C.,SECUESTRO EXTORSIVO,1
11/05/1996,05,ANTIOQUIA,05001,MEDELLIN,SECUESTRO EXTORSIVO,1
12/05/1996,44,LA GUAJIRA,44855,URUMITA,SECUESTRO EXTORSIVO,1
13/05/1996,05,ANTIOQUIA,05088,BELLO,SECUESTRO EXTORSIVO,1
13/05/1996,68,SANTANDER,68276,FLORIDABLANCA,SECUESTRO EXTORSIVO,1
13/05/1996,20,CESAR,20060,BOSCONIA,SECUESTRO EXTORSIVO,1
14/05/1996,20,CESAR,20013,AGUSTIN CODAZZI,SECUESTRO EXTORSIVO,1
14/05/1996,20,CESAR,20013,AGUSTIN CODAZZI,SECUESTRO EXTORSIVO,1
14/05/1996,05,ANTIOQUIA,05001,MEDELLIN,SECUESTRO EXTORSIVO,1
14/05/1996,70,SUCRE,70742,SAN LUIS DE SINCE,SECUESTRO EXTORSIVO,1
15/05/1996,05,ANTIOQUIA,05847,URRAO,SECUESTRO EXTORSIVO,1
15/05/1996,05,ANTIOQUIA,05847,URRAO,SECUESTRO EXTORSIVO,1
15/05/1996,05,ANTIOQUIA,05887,YARUMAL,SECUESTRO EXTORSIVO,1
15/05/1996,11,BOGOTA D.C.,11001,BOGOTA D.C.,SECUESTRO EXTORSIVO,1
15/05/1996,68,SANTANDER,68547,PIEDECUESTA,SECUESTRO EXTORSIVO,1
15/05/1996,76,VALLE DEL CAUCA,76001,CALI,SECUESTRO EXTORSIVO,1
15/05/1996,73,TOLIMA,73861,VENADILLO,SECUESTRO EXTORSIVO,1
16/05/1996,05,ANTIOQUIA,05086,BELMIRA,SECUESTRO EXTORSIVO,1
17/05/1996,76,VALLE DEL CAUCA,76001,CALI,SECUESTRO EXTORSIVO,1
17/05/1996,76,VALLE DEL CAUCA,76001,CALI,SECUESTRO EXTORSIVO,1
17/05/1996,54,NORTE DE SANTANDER,54001,CUCUTA,SECUESTRO EXTORSIVO,1
17/05/1996,70,SUCRE,70001,SINCELEJO,SECUESTRO EXTORSIVO,1
18/05/1996,05,ANTIOQUIA,05656,SAN JERONIMO,SECUESTRO EXTORSIVO,1
18/05/1996,54,NORTE DE SANTANDER,54239,DURANIA,SECUESTRO EXTORSIVO,1
18/05/1996,05,ANTIOQUIA,05002,ABEJORRAL,SECUESTRO EXTORSIVO,1
20/05/1996,20,CESAR,20443,MANAURE,SECUESTRO EXTORSIVO,1
20/05/1996,76,VALLE DEL CAUCA,76001,CALI,SECUESTRO EXTORSIVO,1
20/05/1996,25,CUNDINAMARCA,25328,GUAYABAL DE SIQUIMA,SECUESTRO EXTORSIVO,1
20/05/1996,05,ANTIOQUIA,05480,MUTATA,SECUESTRO SIMPLE,1
20/05/1996,11,BOGOTA D.C.,11001,BOGOTA D.C.,SECUESTRO SIMPLE,1
21/05/1996,68,SANTANDER,68081,BARRANCABERMEJA,SECUESTRO EXTORSIVO,1
22/05/1996,20,CESAR,20011,AGUACHICA,SECUESTRO SIMPLE,1
22/05/1996,27,CHOCO,27205,CONDOTO,SECUESTRO SIMPLE,1
24/05/1996,73,TOLIMA,73443,MARIQUITA,SECUESTRO EXTORSIVO,1
24/05/1996,05,ANTIOQUIA,05854,VALDIVIA,SECUESTRO EXTORSIVO,1
24/05/1996,17,CALDAS,17042,ANSERMA,SECUESTRO EXTORSIVO,1
25/05/1996,05,ANTIOQUIA,05854,VALDIVIA,SECUESTRO EXTORSIVO,1
25/05/1996,05,ANTIOQUIA,05854,VALDIVIA,SECUESTRO EXTORSIVO,1
25/05/1996,52,NARIÑO,52001,PASTO,SECUESTRO EXTORSIVO,1
25/05/1996,05,ANTIOQUIA,05854,VALDIVIA,SECUESTRO EXTORSIVO,1
25/05/1996,52,NARIÑO,52001,PASTO,SECUESTRO EXTORSIVO,1
25/05/1996,05,ANTIOQUIA,05854,VALDIVIA,SECUESTRO EXTORSIVO,1
25/05/1996,23,CORDOBA,23001,MONTERIA,SECUESTRO EXTORSIVO,1
25/05/1996,27,CHOCO,27001,QUIBDO,SECUESTRO SIMPLE,1
26/05/1996,41,HUILA,41551,PITALITO,SECUESTRO EXTORSIVO,1
26/05/1996,27,CHOCO,27361,ISTMINA,SECUESTRO EXTORSIVO,1
26/05/1996,27,CHOCO,27787,TADO,SECUESTRO SIMPLE,1
27/05/1996,73,TOLIMA,73001,IBAGUE,SECUESTRO EXTORSIVO,1
27/05/1996,05,ANTIOQUIA,05854,VALDIVIA,SECUESTRO EXTORSIVO,1
27/05/1996,05,ANTIOQUIA,05031,AMALFI,SECUESTRO SIMPLE,1
28/05/1996,05,ANTIOQUIA,05154,CAUCASIA,SECUESTRO EXTORSIVO,1
29/05/1996,05,ANTIOQUIA,05040,ANORI,SECUESTRO SIMPLE,1
30/05/1996,41,HUILA,41001,NEIVA,SECUESTRO EXTORSIVO,1
30/05/1996,85,CASANARE,85250,PAZ DE ARIPORO,SECUESTRO EXTORSIVO,1
30/05/1996,05,ANTIOQUIA,05001,MEDELLIN,SECUESTRO EXTORSIVO,1
31/05/1996,05,ANTIOQUIA,05001,MEDELLIN,SECUESTRO EXTORSIVO,1
01/06/1996,08,ATLANTICO,08001,BARRANQUILLA,SECUESTRO EXTORSIVO,1
02/06/1996,73,TOLIMA,73001,IBAGUE,SECUESTRO EXTORSIVO,1
02/06/1996,11,BOGOTA D.C.,11001,BOGOTA D.C.,SECUESTRO EXTORSIVO,1
03/06/1996,13,BOLIVAR,13430,MAGANGUE,SECUESTRO EXTORSIVO,1
03/06/1996,05,ANTIOQUIA,05756,SONSON,SECUESTRO EXTORSIVO,1
04/06/1996,66,RISARALDA,66001,PEREIRA,SECUESTRO EXTORSIVO,1
04/06/1996,05,ANTIOQUIA,05197,COCORNA,SECUESTRO EXTORSIVO,1
05/06/1996,41,HUILA,41551,PITALITO,SECUESTRO EXTORSIVO,1
05/06/1996,68,SANTANDER,68081,BARRANCABERMEJA,SECUESTRO EXTORSIVO,1
06/06/1996,05,ANTIOQUIA,05001,MEDELLIN,SECUESTRO EXTORSIVO,1
06/06/1996,05,ANTIOQUIA,05042,SANTAFE DE ANTIOQUIA,SECUESTRO EXTORSIVO,1
06/06/1996,05,ANTIOQUIA,05847,URRAO,SECUESTRO EXTORSIVO,1
06/06/1996,05,ANTIOQUIA,05847,URRAO,SECUESTRO EXTORSIVO,1
06/06/1996,08,ATLANTICO,08001,BARRANQUILLA,SECUESTRO EXTORSIVO,1
06/06/1996,05,ANTIOQUIA,05001,MEDELLIN,SECUESTRO EXTORSIVO,1
06/06/1996,05,ANTIOQUIA,05001,MEDELLIN,SECUESTRO EXTORSIVO,1
06/06/1996,05,ANTIOQUIA,05001,MEDELLIN,SECUESTRO EXTORSIVO,1
06/06/1996,05,ANTIOQUIA,05266,ENVIGADO,SECUESTRO EXTORSIVO,1
06/06/1996,44,LA GUAJIRA,44279,FONSECA,SECUESTRO EXTORSIVO,1
06/06/1996,08,ATLANTICO,08001,BARRANQUILLA,SECUESTRO EXTORSIVO,1
07/06/1996,54,NORTE DE SANTANDER,54553,PUERTO SANTANDER,SECUESTRO EXTORSIVO,1
07/06/1996,20,CESAR,20517,PAILITAS,SECUESTRO EXTORSIVO,1
07/06/1996,20,CESAR,20517,PAILITAS,SECUESTRO EXTORSIVO,1
08/06/1996,05,ANTIOQUIA,05411,LIBORINA,SECUESTRO EXTORSIVO,1
08/06/1996,27,CHOCO,27001,QUIBDO,SECUESTRO EXTORSIVO,1
09/06/1996,05,ANTIOQUIA,05001,MEDELLIN,SECUESTRO EXTORSIVO,1
10/06/1996,05,ANTIOQUIA,05400,LA UNION,SECUESTRO SIMPLE,1
10/06/1996,11,BOGOTA D.C.,11001,BOGOTA D.C.,SECUESTRO EXTORSIVO,1
10/06/1996,70,SUCRE,70001,SINCELEJO,SECUESTRO EXTORSIVO,1
10/06/1996,25,CUNDINAMARCA,25320,GUADUAS,SECUESTRO EXTORSIVO,1
10/06/1996,05,ANTIOQUIA,05197,COCORNA,SECUESTRO SIMPLE,1
10/06/1996,05,ANTIOQUIA,05197,COCORNA,SECUESTRO EXTORSIVO,1
11/06/1996,73,TOLIMA,73001,IBAGUE,SECUESTRO EXTORSIVO,1
11/06/1996,05,ANTIOQUIA,05847,URRAO,SECUESTRO EXTORSIVO,1
11/06/1996,11,BOGOTA D.C.,11001,BOGOTA D.C.,SECUESTRO EXTORSIVO,1
12/06/1996,05,ANTIOQUIA,05887,YARUMAL,SECUESTRO EXTORSIVO,1
13/06/1996,08,ATLANTICO,08001,BARRANQUILLA,SECUESTRO EXTORSIVO,1
14/06/1996,05,ANTIOQUIA,05034,ANDES,SECUESTRO EXTORSIVO,1
14/06/1996,18,CAQUETA,18001,FLORENCIA,SECUESTRO EXTORSIVO,1
15/06/1996,20,CESAR,20710,SAN ALBERTO,SECUESTRO SIMPLE,1
15/06/1996,54,NORTE DE SANTANDER,54001,CUCUTA,SECUESTRO EXTORSIVO,1
15/06/1996,19,CAUCA,19050,ARGELIA,SECUESTRO EXTORSIVO,1
15/06/1996,05,ANTIOQUIA,05001,MEDELLIN,SECUESTRO EXTORSIVO,1
15/06/1996,76,VALLE DEL CAUCA,76377,LA CUMBRE,SECUESTRO EXTORSIVO,1
15/06/1996,13,BOLIVAR,13683,SANTA ROSA,SECUESTRO EXTORSIVO,1
15/06/1996,76,VALLE DEL CAUCA,76001,CALI,SECUESTRO EXTORSIVO,1
15/06/1996,23,CORDOBA,23855,VALENCIA,SECUESTRO EXTORSIVO,1
16/06/1996,05,ANTIOQUIA,05360,ITAGUI,SECUESTRO EXTORSIVO,1
16/06/1996,23,CORDOBA,23555,PLANETA RICA,SECUESTRO EXTORSIVO,1
16/06/1996,05,ANTIOQUIA,05642,SALGAR,SECUESTRO EXTORSIVO,1
16/06/1996,05,ANTIOQUIA,05761,SOPETRAN,SECUESTRO SIMPLE,1
17/06/1996,05,ANTIOQUIA,05002,ABEJORRAL,SECUESTRO EXTORSIVO,1
17/06/1996,05,ANTIOQUIA,05042,SANTAFE DE ANTIOQUIA,SECUESTRO EXTORSIVO,1
17/06/1996,05,ANTIOQUIA,05670,SAN ROQUE,SECUESTRO EXTORSIVO,1
17/06/1996,05,ANTIOQUIA,05670,SAN ROQUE,SECUESTRO EXTORSIVO,1
17/06/1996,05,ANTIOQUIA,05670,SAN ROQUE,SECUESTRO EXTORSIVO,1
17/06/1996,05,ANTIOQUIA,05670,SAN ROQUE,SECUESTRO EXTORSIVO,1
17/06/1996,05,ANTIOQUIA,05670,SAN ROQUE,SECUESTRO EXTORSIVO,1
17/06/1996,05,ANTIOQUIA,05607,RETIRO,SECUESTRO EXTORSIVO,1
17/06/1996,81,ARAUCA,81001,ARAUCA,SECUESTRO EXTORSIVO,1
17/06/1996,05,ANTIOQUIA,05148,EL CARMEN DE VIBORAL,SECUESTRO EXTORSIVO,1
17/06/1996,05,ANTIOQUIA,05670,SAN ROQUE,SECUESTRO SIMPLE,1
17/06/1996,81,ARAUCA,81001,ARAUCA,SECUESTRO EXTORSIVO,1
18/06/1996,05,ANTIOQUIA,05042,SANTAFE DE ANTIOQUIA,SECUESTRO SIMPLE,1
18/06/1996,05,ANTIOQUIA,05129,CALDAS,SECUESTRO EXTORSIVO,1
19/06/1996,68,SANTANDER,68001,BUCARAMANGA,SECUESTRO EXTORSIVO,1
19/06/1996,05,ANTIOQUIA,05284,FRONTINO,SECUESTRO EXTORSIVO,1
19/06/1996,50,META,50313,GRANADA,SECUESTRO EXTORSIVO,1
20/06/1996,05,ANTIOQUIA,05197,COCORNA,SECUESTRO EXTORSIVO,1
20/06/1996,13,BOLIVAR,13430,MAGANGUE,SECUESTRO EXTORSIVO,1
20/06/1996,81,ARAUCA,81220,CRAVO NORTE,SECUESTRO SIMPLE,1
20/06/1996,81,ARAUCA,81220,CRAVO NORTE,SECUESTRO SIMPLE,1
21/06/1996,13,BOLIVAR,13430,MAGANGUE,SECUESTRO EXTORSIVO,1
21/06/1996,95,GUAVIARE,95015,CALAMAR,SECUESTRO SIMPLE,1
21/06/1996,95,GUAVIARE,95015,CALAMAR,SECUESTRO EXTORSIVO,1
22/06/1996,13,BOLIVAR,13430,MAGANGUE,SECUESTRO EXTORSIVO,1
23/06/1996,05,ANTIOQUIA,05042,SANTAFE DE ANTIOQUIA,SECUESTRO EXTORSIVO,1
23/06/1996,85,CASANARE,85410,TAURAMENA,SECUESTRO EXTORSIVO,1
23/06/1996,05,ANTIOQUIA,05656,SAN JERONIMO,SECUESTRO SIMPLE,1
24/06/1996,05,ANTIOQUIA,05148,EL CARMEN DE VIBORAL,SECUESTRO EXTORSIVO,1
24/06/1996,05,ANTIOQUIA,05001,MEDELLIN,SECUESTRO EXTORSIVO,1
24/06/1996,05,ANTIOQUIA,05001,MEDELLIN,SECUESTRO EXTORSIVO,1
24/06/1996,05,ANTIOQUIA,05001,MEDELLIN,SECUESTRO EXTORSIVO,1
24/06/1996,05,ANTIOQUIA,05001,MEDELLIN,SECUESTRO EXTORSIVO,1
24/06/1996,81,ARAUCA,81794,TAME,SECUESTRO EXTORSIVO,1
24/06/1996,81,ARAUCA,81794,TAME,SECUESTRO EXTORSIVO,1
24/06/1996,54,NORTE DE SANTANDER,54001,CUCUTA,SECUESTRO EXTORSIVO,1
24/06/1996,81,ARAUCA,81300,FORTUL,SECUESTRO EXTORSIVO,1
24/06/1996,81,ARAUCA,81300,FORTUL,SECUESTRO EXTORSIVO,1
25/06/1996,05,ANTIOQUIA,05837,TURBO,SECUESTRO EXTORSIVO,1
25/06/1996,18,CAQUETA,18001,FLORENCIA,SECUESTRO EXTORSIVO,1
26/06/1996,76,VALLE DEL CAUCA,76001,CALI,SECUESTRO EXTORSIVO,1
26/06/1996,23,CORDOBA,23419,LOS CORDOBAS,SECUESTRO SIMPLE,1
26/06/1996,23,CORDOBA,23419,LOS CORDOBAS,SECUESTRO SIMPLE,1
26/06/1996,20,CESAR,20550,PELAYA,SECUESTRO EXTORSIVO,1
26/06/1996,47,MAGDALENA,47189,CIENAGA,SECUESTRO EXTORSIVO,1
26/06/1996,47,MAGDALENA,47288,FUNDACION,SECUESTRO EXTORSIVO,1
26/06/1996,05,ANTIOQUIA,05656,SAN JERONIMO,SECUESTRO SIMPLE,1
26/06/1996,68,SANTANDER,68547,PIEDECUESTA,SECUESTRO EXTORSIVO,1
27/06/1996,73,TOLIMA,73504,ORTEGA,SECUESTRO EXTORSIVO,1
27/06/1996,68,SANTANDER,68001,BUCARAMANGA,SECUESTRO EXTORSIVO,1
28/06/1996,52,NARIÑO,52110,BUESACO,SECUESTRO EXTORSIVO,1
01/07/1996,05,ANTIOQUIA,05101,CIUDAD BOLIVAR,SECUESTRO EXTORSIVO,1
01/07/1996,05,ANTIOQUIA,05101,CIUDAD BOLIVAR,SECUESTRO EXTORSIVO,1
02/07/1996,50,META,50400,LEJANIAS,SECUESTRO EXTORSIVO,1
03/07/1996,41,HUILA,41807,TIMANA,SECUESTRO EXTORSIVO,1
03/07/1996,54,NORTE DE SANTANDER,54720,SARDINATA,SECUESTRO EXTORSIVO,1
03/07/1996,41,HUILA,41807,TIMANA,SECUESTRO EXTORSIVO,1
03/07/1996,20,CESAR,20400,LA JAGUA DE IBIRICO,SECUESTRO EXTORSIVO,1
03/07/1996,20,CESAR,20400,LA JAGUA DE IBIRICO,SECUESTRO EXTORSIVO,1
03/07/1996,20,CESAR,20400,LA JAGUA DE IBIRICO,SECUESTRO EXTORSIVO,1
03/07/1996,27,CHOCO,27615,RIOSUCIO,SECUESTRO EXTORSIVO,1
03/07/1996,41,HUILA,41298,GARZON,SECUESTRO EXTORSIVO,1
03/07/1996,20,CESAR,20400,LA JAGUA DE IBIRICO,SECUESTRO EXTORSIVO,1
03/07/1996,20,CESAR,20400,LA JAGUA DE IBIRICO,SECUESTRO EXTORSIVO,1
03/07/1996,20,CESAR,20011,AGUACHICA,SECUESTRO EXTORSIVO,1
03/07/1996,27,CHOCO,27615,RIOSUCIO,SECUESTRO EXTORSIVO,1
04/07/1996,20,CESAR,20400,LA JAGUA DE IBIRICO,SECUESTRO EXTORSIVO,1
06/07/1996,20,CESAR,20011,AGUACHICA,SECUESTRO EXTORSIVO,1
07/07/1996,05,ANTIOQUIA,05376,LA CEJA,SECUESTRO SIMPLE,1
07/07/1996,17,CALDAS,17614,RIOSUCIO,SECUESTRO EXTORSIVO,1
08/07/1996,05,ANTIOQUIA,05690,SANTO DOMINGO,SECUESTRO EXTORSIVO,1
08/07/1996,05,ANTIOQUIA,05045,APARTADO,SECUESTRO EXTORSIVO,1
08/07/1996,76,VALLE DEL CAUCA,76001,CALI,SECUESTRO EXTORSIVO,1
08/07/1996,05,ANTIOQUIA,05670,SAN ROQUE,SECUESTRO SIMPLE,1
09/07/1996,86,PUTUMAYO,86865,VALLE DEL GUAMUEZ,SECUESTRO EXTORSIVO,1
09/07/1996,47,MAGDALENA,47189,CIENAGA,SECUESTRO EXTORSIVO,1
